date,sp500_return,nasdaq_return,vix_return,sp500_return_lag1,nasdaq_return_lag1,vix_return_lag1,sp500_5d_return,nasdaq_5d_return,ticker,momentum_10,price_to_sma_50,trend_label,return_1d,return_1d_lag1,volume_lag1
2021-01-29,0.0015459505723760536,-0.019427058903423777,-0.03082191780821908,-0.006737226897900128,-0.0012642145268737526,0.0028620492272466436,-0.026785250179330644,-0.00569386982168929,STK001,-0.0235637779941578,-0.0477185318835764,Sideways,-0.02546161321671525,0.005275498241500642,1156349.0
2021-02-01,-0.012970747053073994,-0.016110796150030193,0.004711425206124664,0.0015459505723760536,-0.019427058903423777,-0.03082191780821908,-0.04327016413981255,-0.035374166846942945,STK001,-0.037356683885599,-0.0310843126124711,Downtrend,0.01588884456854145,-0.02546161321671525,1601397.0
2021-02-02,-0.0022267255770411776,0.017466462591158693,-0.04982415005861651,-0.012970747053073994,-0.016110796150030193,0.004711425206124664,-0.0197262618986227,-0.005153855387939665,STK001,-0.0409099478413874,-0.0308666562757966,Downtrend,-0.001243374124730079,0.01588884456854145,1467983.0
2021-02-03,-0.01610996317567759,-0.007910804353597034,-0.022825416409623767,-0.0022267255770411776,0.017466462591158693,-0.04982415005861651,-0.03607444954518402,-0.027370283939585738,STK001,-0.0589579234625879,-0.0560276346163427,Sideways,-0.02843664002096713,-0.001243374124730079,1417942.0
2021-02-04,0.011768369818954572,-0.033589399290994026,-0.010101010101010055,-0.01610996317567759,-0.007910804353597034,-0.022825416409623767,-0.01811543810848404,-0.058850516986239554,STK001,-0.0456816559600287,-0.0612378421938706,Sideways,-0.008160237388724068,-0.02843664002096713,1476629.0
2021-02-05,0.015031039996513229,-0.03525692389401036,-0.014030612244897878,0.011768369818954572,-0.033589399290994026,-0.010101010101010055,-0.004895075015088457,-0.07404394995554764,STK001,-0.0274880272912155,-0.0517300936243816,Sideways,0.007955395389950493,-0.008160237388724068,1000828.0
2021-02-08,0.03233814156323378,0.005739978953410496,0.040103492884864034,0.015031039996513229,-0.03525692389401036,-0.014030612244897878,0.040784521686900055,-0.05347978752138305,STK001,-0.0092856669098627,-0.0428634098493175,Sideways,0.007622773880194167,0.007955395389950493,906474.0
2021-02-09,0.012049132384480465,-0.03185320339320141,0.03669154228855742,0.03233814156323378,0.005739978953410496,0.040103492884864034,0.05567577241592492,-0.09936047493785749,STK001,-0.022400424150043,-0.0528602513644308,Sideways,-0.01245229965856609,0.007622773880194167,1101534.0
2021-02-10,0.02129151575864996,-0.011363940857132215,-0.06118776244751056,0.012049132384480465,-0.03185320339320141,0.03669154228855742,0.0958061057720132,-0.1024953051871601,STK001,-0.018431679041292,-0.0311954744981358,Downtrend,0.021693444512236537,-0.01245229965856609,982308.0
2021-02-11,-0.008126277983596553,0.036330340211280454,-0.0383386581469648,0.02129151575864996,-0.011363940857132215,-0.06118776244751056,0.07425900350578973,-0.03756090316658711,STK001,-0.0388726919339164,-0.0448390470037366,Sideways,-0.01565921305819129,0.021693444512236537,1580696.0
2021-02-12,-0.015528643297630595,-0.014488912756171368,0.005980066445182786,-0.008126277983596553,0.036330340211280454,-0.0383386581469648,0.04191613552499174,-0.01684248975935576,STK001,-0.0061162079510702,-0.0362320864876944,Sideways,0.007751937984496138,-0.01565921305819129,881823.0
2021-02-15,0.03441134956367642,0.005159828176748649,-0.0006605019815059121,-0.015528643297630595,-0.014488912756171368,0.005980066445182786,0.044008578670306164,-0.01740961407089059,STK001,-0.0299718604803351,-0.0430480815687321,Sideways,-0.008494983277592016,0.007751937984496138,1363528.0
2021-02-16,-0.01170556070158657,-0.031281434343309766,0.042300066093853284,0.03441134956367642,0.005159828176748649,-0.0006605019815059121,0.019503737381521224,-0.016829314912370053,STK001,-0.0492071812344384,-0.0613367832704998,Uptrend,-0.02104837077514654,-0.008494983277592016,1498091.0
2021-02-17,0.005522759969060376,-0.01247329098652572,-0.02853519340519972,-0.01170556070158657,-0.031281434343309766,0.042300066093853284,0.003762584915958156,-0.01793253233664982,STK001,-0.0043835985972484,-0.0437307884065025,Downtrend,0.017366136034732138,-0.02104837077514654,1065396.0
2021-02-18,0.03747228103584366,-0.024019753050076087,0.001958224543080922,0.005522759969060376,-0.01247329098652572,-0.02853519340519972,0.04990770042194104,-0.07512265884625702,STK001,0.0034677364520296,-0.0428144123796297,Downtrend,-0.00033868454921071045,0.017366136034732138,1442868.0
2021-02-19,-0.039401038521917564,-0.006336058033088676,-0.03583061889250805,0.03747228103584366,-0.024019753050076087,0.001958224543080922,0.024448542669043283,-0.06747140996971157,STK001,0.0038451160280625,-0.0338751653227527,Downtrend,0.008334462664317588,-0.00033868454921071045,919002.0
2021-02-22,0.002396061709274422,-0.008492776444473882,0.06824324324324316,-0.039401038521917564,-0.006336058033088676,-0.03583061889250805,-0.007258393840698818,-0.08013749926295666,STK001,0.0045524536386156,-0.0251253379341708,Downtrend,0.008332773335125498,0.008334462664317588,1164114.0
2021-02-23,0.010950891547045538,-0.03555939944720676,-0.0328905755850728,0.002396061709274422,-0.008492776444473882,0.06824324324324316,0.015500008818275512,-0.08419971074320098,STK001,0.0176259236661922,-0.0240830907043064,Sideways,0.0003998667110962639,0.008332773335125498,924221.0
2021-02-24,0.015213804567614675,-0.03442026289867073,-0.049051667756703776,0.010950891547045538,-0.03555939944720676,-0.0328905755850728,0.025287212317869123,-0.10455262175006586,STK001,-0.0550726560944861,-0.0723334373296489,Sideways,-0.05129571647458542,0.0003998667110962639,1360499.0
2021-02-25,-0.005660003861315155,-0.0066993982767104,0.008253094910591452,0.015213804567614675,-0.03442026289867073,-0.049051667756703776,-0.017338485690134076,-0.08866145354185839,STK001,-0.0373441186383551,-0.0680616095108218,Uptrend,0.002808791517449727,-0.05129571647458542,1632984.0
2021-02-26,0.014788471038732265,0.0020592646222268307,-0.07094133697135063,-0.005660003861315155,-0.0066993982767104,0.008253094910591452,0.03809562121608301,-0.08096168622354605,STK001,-0.0419397993311037,-0.0637919595789253,Uptrend,0.0029409705202716463,0.002808791517449727,1036290.0
2021-03-01,0.020293638952936455,-0.008291350180266943,-0.004405286343612258,0.014788471038732265,0.0020592646222268307,-0.07094133697135063,0.056630606813832474,-0.08077498213323875,STK001,-0.0369021115833502,-0.0653397931124788,Uptrend,-0.003281435453466486,0.0029409705202716463,1141534.0
2021-03-02,0.01601597086883144,0.016528796596198214,0.04572271386430682,0.020293638952936455,-0.008291350180266943,-0.004405286343612258,0.06192455123990537,-0.031128821539001872,STK001,0.0139893873613119,-0.0358219387532219,Sideways,0.030680862986830926,-0.003281435453466486,1359184.0
2021-03-03,0.007628255150532448,0.021434663439436674,-0.0028208744710859213,0.01601597086883144,0.016528796596198214,0.04572271386430682,0.05398998501907437,0.024916501518948087,STK001,-0.0183567025672289,-0.0492554619797387,Sideways,-0.015087671605273911,0.030680862986830926,975345.0
2021-03-04,-0.0018132114014360878,-0.04516831992814929,0.006364922206506307,0.007628255150532448,0.021434663439436674,-0.0028208744710859213,0.058067544750056044,-0.014776852665873808,STK001,0.0010163978858921,-0.0301411640776887,Sideways,0.019390008280430582,-0.015087671605273911,949790.0
2021-03-05,-0.019235906405851932,0.012904133374905369,0.01967673928320446,-0.0018132114014360878,-0.04516831992814929,0.006364922206506307,0.022592083083063708,-0.004114194176340624,STK001,-0.0166655466702505,-0.0384918653244669,Sideways,-0.009476748121572953,0.019390008280430582,929978.0
2021-03-08,-0.011972544858555811,0.029883246705463495,-0.03239145416953826,-0.019235906405851932,0.012904133374905369,0.01967673928320446,-0.009746787666729317,0.0342211971590578,STK001,-0.0218593802065978,-0.034853750341304,Downtrend,0.003006902207339568,-0.009476748121572953,1356469.0
2021-03-09,-0.021368248709730753,-0.025132637206044528,0.02065527065527073,-0.011972544858555811,0.029883246705463495,-0.03239145416953826,-0.04618306877812417,-0.008165342294220612,STK001,-0.0349077343281594,-0.046387305499923,Downtrend,-0.01294542481433536,0.003006902207339568,1413989.0
2021-03-10,0.016414082650944017,0.0070433585144842326,-0.07745987438939284,-0.021368248709730753,-0.025132637206044528,0.02065527065527073,-0.03786643912641241,-0.0221396036983873,STK001,0.0104627484024999,-0.0517298187808895,Downtrend,-0.0066956581762960266,-0.01294542481433536,1291538.0
2021-03-11,-0.01972295323751405,-0.024056494013040997,-0.05295007564296528,0.016414082650944017,0.0070433585144842326,-0.07745987438939284,-0.055129304036962035,-0.0005186008694436639,STK001,0.0147048526013584,-0.0441949088089639,Sideways,0.007018763029881692,-0.0066956581762960266,1277864.0
2021-03-12,0.00104237346471181,0.0024840636550502726,-0.027156549520766737,-0.01972295323751405,-0.024056494013040997,-0.05295007564296528,-0.035593156109668955,-0.010800586616641739,STK001,0.012916288487049,-0.0422485374287526,Sideways,0.0011731419501761486,0.007018763029881692,1520309.0
2021-03-15,-0.013612876607365765,0.002714697925681575,-0.06978653530377665,0.00104237346471181,0.0024840636550502726,-0.027156549520766737,-0.037194272714851095,-0.036895886837719605,STK001,-0.011417764079574,-0.0659840291409277,Sideways,-0.02722635787151928,0.0011731419501761486,1161795.0
2021-03-16,0.025943308145252697,0.005220344296125834,0.03618711385701667,-0.013612876607365765,0.002714697925681575,-0.06978653530377665,0.009352181399985726,-0.00690915997910635,STK001,-0.0463504145711566,-0.0686276462006352,Sideways,-0.005739389215616786,-0.02722635787151928,1498373.0
2021-03-17,0.00707169985317857,0.029844462854760945,-0.016183986371379855,0.025943308145252697,0.005220344296125834,0.03618711385701667,7.470815620269633e-05,0.015576036582928054,STK001,-0.0338117582114267,-0.0679264725656717,Sideways,-0.002137970353477625,-0.005739389215616786,1090712.0
2021-03-18,0.015118837338756741,0.015904401997714812,0.024242424242424176,0.00707169985317857,0.029844462854760945,-0.016183986371379855,0.0356201630429438,0.05715972266715941,STK001,-0.0153658701685506,-0.0289201025421917,Downtrend,0.03885159262962423,-0.002137970353477625,1387685.0
2021-03-19,-0.020666915131761554,-0.03675251294350956,0.07945900253592564,0.015118837338756741,0.015904401997714812,0.024242424242424176,0.013160996885959397,0.015783176207050387,STK001,0.0002733547461217,-0.0203191576230641,Sideways,0.006256015399422443,0.03885159262962423,1009592.0
2021-03-22,-0.014875880808732145,0.01647863120914117,-0.07595927956147208,-0.020666915131761554,-0.03675251294350956,0.07945900253592564,0.011863710490607415,0.029726496173036132,STK001,-0.0399264154800028,-0.0538978121009229,Uptrend,-0.0373027259684362,0.006256015399422443,1005644.0
2021-03-23,-0.004532368790138075,0.0011223025670894504,0.051694915254237195,-0.014875880808732145,0.01647863120914117,-0.07595927956147208,-0.018193731571475302,0.02552854875309385,STK001,-0.0250569476082004,-0.048606994665086,Uptrend,0.0023419203747072626,-0.0373027259684362,1047860.0
2021-03-24,-0.012667833343220414,-0.01349611790224814,0.04190169218372275,-0.004532368790138075,0.0011223025670894504,0.051694915254237195,-0.03743803903330056,-0.01763039853360948,STK001,-0.0211952744961779,-0.0488069736596856,Uptrend,-0.0027612574341547846,0.0023419203747072626,1288633.0
2021-03-25,-0.008153854242031966,-0.011765552033618842,-0.018561484918793503,-0.012667833343220414,-0.01349611790224814,0.04190169218372275,-0.059505807673773115,-0.044386972932640156,STK001,-0.0276033400041405,-0.046365414419231,Uptrend,0.0004259850905219409,-0.0027612574341547846,1396501.0
2021-03-26,0.005260155583488579,-0.007121959131391353,-0.048857368006304136,-0.008153854242031966,-0.011765552033618842,-0.018561484918793503,-0.034606965994177785,-0.014991263519883447,STK001,-0.0055141990625862,-0.0222653518164126,Uptrend,0.023915974735646994,0.0004259850905219409,1030303.0
2021-03-29,0.006706505636879578,0.004614833648179273,-0.027340513670256805,0.005260155583488579,-0.007121959131391353,-0.048857368006304136,-0.013456853915996159,-0.02648776121947416,STK001,0.0396088712534543,-0.0041079190796957,Sideways,0.016911560853895224,0.023915974735646994,1248620.0
2021-03-30,-0.006055753839093514,0.002232712892092925,-0.09369676320272569,0.006706505636879578,0.004614833648179273,-0.027340513670256805,-0.014966581637697374,-0.025407975024833274,STK001,0.0761117445838084,0.0260759187456595,Downtrend,0.02917121046892035,0.016911560853895224,1441529.0
2021-03-31,0.02517860145089368,-0.01568985546737267,0.03007518796992481,-0.006055753839093514,0.002232712892092925,-0.09369676320272569,0.022791737494461062,-0.027575223603026888,STK001,0.0922725324953577,0.0399129666145373,Downtrend,0.012847682119205173,0.02917121046892035,1140630.0
2021-04-01,0.02082746905496813,-0.014729081059606242,-0.014598540145985384,0.02517860145089368,-0.01568985546737267,0.03007518796992481,0.05267727784424503,-0.03049134240092144,STK001,0.0317613089509143,0.021026005956892,Downtrend,-0.018700143847260264,0.012847682119205173,1287574.0
2021-04-02,-0.0014050870866263443,0.012215719897435529,-0.025000000000000133,0.02082746905496813,-0.014729081059606242,-0.014598540145985384,0.04569764230296025,-0.01160881457311469,STK001,0.028489444558311,0.0244189243261047,Downtrend,0.00306503198294239,-0.018700143847260264,1516951.0
2021-04-05,0.0013446346675631826,-0.029105456425512766,-0.019943019943019835,-0.0014050870866263443,0.012215719897435529,-0.025000000000000133,0.04012809864793088,-0.04478455154470995,STK001,0.0364062167340855,-0.0055632349836916,Downtrend,-0.029892387405340726,0.00306503198294239,1408148.0
2021-04-06,-0.017984317674987427,-0.013744999487126819,0.011627906976744207,0.0013446346675631826,-0.029105456425512766,-0.019943019943019835,0.027645271296043106,-0.06001270913653778,STK001,0.0131690739167373,-0.0245478564592519,Downtrend,-0.020131470829909626,-0.029892387405340726,1279011.0
2021-04-07,0.022135130515468893,-0.016153837642867375,-0.03448275862068961,-0.017984317674987427,-0.013744999487126819,0.011627906976744207,0.02459447750197663,-0.060455798492646595,STK001,-0.0016329428470003,-0.0397615997508925,Sideways,-0.017330538085254976,-0.020131470829909626,1215299.0
2021-04-08,-0.004094649959985097,-0.011420249434891727,0.004960317460317443,0.022135130515468893,-0.016153837642867375,-0.03448275862068961,-0.0004196079183610424,-0.057300530731259736,STK001,-0.0165353771911147,-0.0516494510954138,Downtrend,-0.01450718247759919,-0.017330538085254976,896209.0
2021-04-09,-0.0038812035089150765,0.010357713681169,0.047384007897334435,-0.004094649959985097,-0.011420249434891727,0.004960317460317443,-0.0028981679352654277,-0.05903093408258275,STK001,-0.022872192958137,-0.0339773027834994,Downtrend,0.017318516380429916,-0.01450718247759919,949644.0
2021-04-12,-0.015197597667020668,-0.015165060349486614,0.049952874646560064,-0.0038812035089150765,0.010357713681169,0.047384007897334435,-0.019370309090473103,-0.04552021702171305,STK001,-0.033669574700109,-0.0270248013285935,Downtrend,0.005674563767910312,0.017318516380429916,1252813.0
2021-04-13,-0.013766896848529941,-0.044093285514541725,0.019748653500897495,-0.015197597667020668,-0.015165060349486614,0.049952874646560064,-0.015158840622176761,-0.07489074031046361,STK001,-0.0901986754966888,-0.0552439530936668,Sideways,-0.031033996332345937,0.005674563767910312,993654.0
2021-04-14,0.004291856134800653,-0.01247184923749245,-0.0035211267605632646,-0.013766896848529941,-0.044093285514541725,0.019748653500897495,-0.03235107920543712,-0.0714285714285714,STK001,-0.0961161239701843,-0.0480151832763592,Sideways,0.006260008734896072,-0.031033996332345937,1640991.0
2021-04-15,-0.005947369850365258,-0.014338224162675162,-0.05830388692579502,0.004291856134800653,-0.01247184923749245,-0.0035211267605632646,-0.034151232605947546,-0.07416942057095388,STK001,-0.1006796375266525,-0.0689823577778635,Uptrend,-0.02365451388888895,0.006260008734896072,1527101.0
2021-04-16,-0.0300314918389446,-0.015275429560020481,-0.011257035647279645,-0.005947369850365258,-0.014338224162675162,-0.05830388692579502,-0.05950686673264893,-0.09765807962529283,STK001,-0.0930649661219609,-0.0566976333495006,Sideways,0.011558124027561734,-0.02365451388888895,1030430.0
2021-04-19,-0.007056678752125234,-0.011660494320110182,0.036053130929791344,-0.0300314918389446,-0.015275429560020481,-0.011257035647279645,-0.05173223263365867,-0.0944470675930128,STK001,-0.0593672966310598,-0.0493175599081499,Sideways,0.006152493957372052,0.011558124027561734,1078555.0
2021-04-20,-0.005613776315382291,0.0012069503168246065,-0.0714285714285714,-0.007056678752125234,-0.011660494320110182,0.036053130929791344,-0.04389296889334071,-0.05153308783516286,STK001,-0.0520614954577217,-0.0596773858130167,Uptrend,-0.012520928878212101,0.006152493957372052,1107356.0
2021-04-21,-0.029671774471693557,-0.009240449664895123,0.007889546351084853,-0.005613776315382291,0.0012069503168246065,-0.0714285714285714,-0.0762270616437849,-0.0484295048413762,STK001,-0.028658796757218,-0.0513041702610006,Uptrend,0.006929598230740908,-0.012520928878212101,915768.0
2021-04-22,-0.01748370423623047,0.003480941368729118,0.0704500978473579,-0.029671774471693557,-0.009240449664895123,0.007889546351084853,-0.08694777520588914,-0.0312266543467149,STK001,0.0235243180834174,-0.0139482114255206,Uptrend,0.038436195914781424,0.006929598230740908,838524.0
2021-04-23,0.00044609463190381504,0.02358068190177587,-0.010968921389396646,-0.01748370423623047,0.003480941368729118,0.0704500978473579,-0.05825856736106849,0.007000039928926505,STK001,-0.0167399631153354,-0.0348732287674895,Uptrend,-0.02270163564579808,0.038436195914781424,1161507.0
2021-04-26,-0.008197412173496788,-0.0056131464101883966,0.05083179297597029,0.00044609463190381504,0.02358068190177587,-0.010968921389396646,-0.05934047798326958,0.013161565954911136,STK001,-0.0402736634222035,-0.0510204650955185,Uptrend,-0.018395613908526953,-0.02270163564579808,923769.0
2021-04-27,-0.008692815474362958,-0.0267437919312552,-0.03254177660510105,-0.008197412173496788,-0.0056131464101883966,0.05083179297597029,-0.06225315661313369,-0.01512291386887088,STK001,0.0144853690493522,-0.0272267621874101,Sideways,0.02425222312045272,-0.018395613908526953,1048262.0
2021-04-28,0.024036746466526315,-0.035443676524437806,-0.047272727272727244,-0.008692815474362958,-0.0267437919312552,-0.03254177660510105,-0.010348043840214594,-0.04117056358158955,STK001,0.0287181712962962,-0.0066525847568913,Sideways,0.020377412642605952,0.02425222312045272,1076646.0
2021-04-29,0.004625916474257696,-0.020019671896134517,-0.012404580152671874,0.024036746466526315,-0.035443676524437806,-0.047272727272727244,0.011922151046554363,-0.0636254791094335,STK001,0.072090094094984,0.0111470754300345,Sideways,0.017509317206947372,0.020377412642605952,943669.0
2021-04-30,0.008994188453246954,-0.0014777651206797637,0.05024154589371976,0.004625916474257696,-0.020019671896134517,-0.012404580152671874,0.020568299533168855,-0.0865490177613335,STK001,0.0558119094704461,0.007960193438854,Sideways,-0.0038009675190047165,0.017509317206947372,995492.0
2021-05-03,-0.023982054752187176,0.012275056769933235,-0.054277828886844515,0.008994188453246954,-0.0014777651206797637,0.05024154589371976,0.00432584762489574,-0.07011678446462566,STK001,0.0318846909805634,-0.0076698197214334,Sideways,-0.01664932362122795,-0.0038009675190047165,1469848.0
2021-05-04,-0.00013101795491887724,-0.056084209397843865,-0.027237354085603016,-0.023982054752187176,0.012275056769933235,-0.054277828886844515,0.013000085727006505,-0.09814965136317899,STK001,0.0444526354589016,-0.0069878116304661,Sideways,-0.0004938271604937317,-0.01664932362122795,1053846.0
2021-05-05,0.01641214913980904,-0.006057783904495184,0.0040000000000000036,-0.00013101795491887724,-0.056084209397843865,-0.027237354085603016,0.00545766327756847,-0.07067414074830203,STK001,0.0441467164506919,-0.000428928268055,Sideways,0.006634669678147853,-0.0004938271604937317,828200.0
2021-05-06,0.007431659352287845,0.025128692959452525,0.04183266932270935,0.01641214913980904,-0.006057783904495184,0.0040000000000000036,0.00826572907762535,-0.02785946196346356,STK001,0.0069091934574168,0.0009713950101414,Sideways,0.0014023278642545378,0.006634669678147853,1264881.0
2021-05-07,0.0028206338161469446,0.026109467764790395,-0.03919694072657742,0.007431659352287845,0.025128692959452525,0.04183266932270935,0.0020966315363222243,-0.0010011041989402836,STK001,0.0259702784590967,-0.0030926418675856,Sideways,-0.00420109228399379,0.0014023278642545378,1086566.0
2021-05-10,-0.032792681662417555,-0.012296862779177853,-0.004975124378109541,0.0028206338161469446,0.026109467764790395,-0.03919694072657742,-0.006949410692156932,-0.02525075880922234,STK001,0.0593812008525025,0.0102390513634548,Downtrend,0.01357052453944596,-0.00420109228399379,861570.0
2021-05-11,-0.007058513094531205,0.0038988605868637283,0.010999999999999899,-0.032792681662417555,-0.012296862779177853,-0.004975124378109541,-0.013829665259858959,0.03669168619912733,STK001,0.0133457702518475,-0.0094044502801415,Sideways,-0.02025667707249401,0.01357052453944596,1350728.0
2021-05-12,-0.014920497829745805,-0.015043246766763163,-0.010880316518298683,-0.007058513094531205,0.0038988605868637283,0.010999999999999899,-0.04423005645590161,0.027319758440029984,STK001,-0.0102665072779692,-0.0121933588513791,Sideways,-0.0033987113219570153,-0.02025667707249401,1135341.0
2021-05-13,-0.005089108577016721,0.0011845787863071777,0.0,-0.014920497829745805,-0.015043246766763163,-0.010880316518298683,-0.05610875169624596,0.0033244671586951657,STK001,-0.0170006910850033,-0.0009664441597554,Downtrend,0.010586145648312728,-0.0033987113219570153,889638.0
2021-05-14,-0.009357514680254253,0.007224046827154718,0.06000000000000005,-0.005089108577016721,0.0011845787863071777,0.0,-0.06757126792165913,-0.015141598592161243,STK001,-0.0289281997918835,-0.0159619713379064,Sideways,-0.015888638920135145,0.010586145648312728,1271916.0
2021-05-17,0.002092754052928969,0.02160907876359608,0.0594339622641511,-0.009357514680254253,0.007224046827154718,0.06000000000000005,-0.03394023352463882,0.018666688663059317,STK001,-0.0201763668430335,-0.0225415748840548,Sideways,-0.0077868266895271265,-0.015888638920135145,908120.0
2021-05-18,0.011722262055151589,0.004950267892087412,-0.045414069456812145,0.002092754052928969,0.02160907876359608,0.0594339622641511,-0.015667906811940857,0.019733562668098337,STK001,-0.0143986448334275,-0.0165393792732365,Uptrend,0.005399956800345551,-0.0077868266895271265,1117512.0
2021-05-19,0.004103063095492354,-0.04254819120163089,-0.04011194029850762,0.011722262055151589,0.004950267892087412,-0.045414069456812145,0.003341220374418974,-0.008742525127112821,STK001,-0.0164773524049922,-0.0115970173863655,Sideways,0.004511601260384079,0.005399956800345551,1155823.0
2021-05-20,0.012771427851235417,-0.020531450091520465,-0.02818270165208936,0.004103063095492354,-0.04254819120163089,-0.04011194029850762,0.02135309718766165,-0.03024323179580468,STK001,-0.0340988657050833,-0.0269903496063526,Sideways,-0.016539530904683963,0.004511601260384079,1427414.0
