ticker,date,sma_20,bb_width,volume_ratio,volume_sma_20,rsi_14,macd_histogram,true_range,volatility_20,momentum_10,sp500_close,nasdaq_close,vix_close,trend_label
STK001,2021-02-18,149.7705,9.877578863796828,0.7492522983814555,1226558.8,44.530046224961545,0.053794467072568,5.409999999999997,0.0147547673444249,0.0034677364520296,4140.5,10609.12,15.35,Downtrend
STK001,2021-02-19,149.5895,9.583085757290178,0.9470491508205025,1229201.25,41.935483870967744,0.2037459203369884,6.820000000000022,0.0147749548830291,0.0038451160280625,3977.36,10541.9,14.8,Downtrend
STK001,2021-02-22,149.5535,9.529886728216184,0.7707465547361059,1199124.4,45.02901353965186,0.3900279807450517,3.079999999999984,0.0147295281327506,0.0045524536386156,3986.89,10452.37,15.81,Downtrend
STK001,2021-02-23,149.5145,9.463071494248709,1.1115105271684662,1224009.1,45.02901353965186,0.5131223524793249,3.5900000000000034,0.0147284758114852,0.0176259236661922,4030.55,10080.69,15.29,Sideways
STK001,2021-02-24,148.958,10.63918160683221,1.3092851193116797,1247233.3,41.69636493228797,0.0937645138713234,11.450000000000015,0.0180437225685131,-0.0550726560944861,4091.87,9733.71,14.54,Sideways
STK001,2021-02-25,148.381,10.720619777841703,0.8348893499099501,1241230.35,40.05130084279956,-0.1268990616483711,2.5,0.0179882181709498,-0.0373441186383551,4068.71,9668.5,14.66,Uptrend
STK001,2021-02-26,148.0215,11.4715888864161,0.9370375490093392,1218237.2,38.4499623777276,-0.2098917912469442,7.050000000000011,0.017289156269297,-0.0419397993311037,4128.88,9688.41,13.62,Uptrend
STK001,2021-03-01,147.519,11.46070191659527,0.9370375490093392,1212797.25,40.57165541881699,-0.2585638206738605,3.2600000000000198,0.0167506045756614,-0.0369021115833502,4212.67,9608.08,13.56,Uptrend
STK001,2021-03-02,147.245,10.406366472400066,0.8191582300817173,1190667.4,43.230944254835,0.0269321568387086,6.699999999999989,0.0183934254955592,0.0139893873613119,4280.14,9766.89,14.18,Sideways
STK001,2021-03-03,147.077,10.557799611262569,0.8157427117993513,1164325.45,43.46168509340448,0.0856540312600584,3.75,0.0175956859335294,-0.0183567025672289,4312.79,9976.24,14.14,Sideways
STK001,2021-03-04,147.11,10.573922241956607,0.8011644209625925,1160782.95,46.82681964861956,0.3199676196574126,4.25,0.0180771711043423,0.0010163978858921,4304.97,9525.63,14.23,Sideways
STK001,2021-03-05,147.0145,10.53998481972326,1.1463608823149365,1183282.7,46.60956459671666,0.3826539515091394,4.319999999999993,0.0181129588400052,-0.0166655466702505,4222.16,9648.55,14.51,Sideways
STK001,2021-03-08,146.8845,10.304594580752848,1.1793999268249218,1198905.45,53.27545382794001,0.4510338784966836,3.0900000000000034,0.018033369869322,-0.0218593802065978,4171.61,9936.88,14.04,Downtrend
STK001,2021-03-09,146.7525,10.4393093137125,1.0635483780252748,1214366.95,44.41747572815535,0.3690365210697419,3.8000000000000114,0.0180505820253533,-0.0349077343281594,4082.47,9687.14,14.33,Downtrend
STK001,2021-03-10,146.41199999999998,10.034421599778511,1.0655745394308085,1199225.35,42.82371294851792,0.2555933505049528,2.6500000000000057,0.0172934631477727,0.0104627484024999,4149.48,9755.37,13.22,Downtrend
STK001,2021-03-11,146.23999999999998,9.946272509945686,1.2348693759527936,1231149.65,42.32887490165223,0.2541638573409164,3.1899999999999977,0.0171045885786477,0.0147048526013584,4067.64,9520.69,12.52,Sideways
STK001,2021-03-12,146.019,9.502069802222591,0.9514619638790136,1221063.0,39.79466119096509,0.2688311750501184,4.310000000000002,0.0169896525426024,0.012916288487049,4071.88,9544.34,12.18,Sideways
STK001,2021-03-15,145.664,10.20678329657062,1.2270912295382497,1221077.1,34.10056657223792,0.0292772813810484,5.670000000000016,0.0178957688860186,-0.011417764079574,4016.45,9570.25,11.33,Sideways
STK001,2021-03-16,145.42450000000002,11.269561986537669,0.8923126235690493,1222342.9,45.10538641686181,-0.1567389960054415,2.930000000000007,0.0173712336558045,-0.0463504145711566,4120.65,9620.21,11.74,Sideways
STK001,2021-03-17,145.044,12.044299984027989,1.13783493753504,1219583.75,43.43529411764707,-0.2665434036401484,4.5800000000000125,0.0167923125746793,-0.0338117582114267,4149.79,9907.32,11.55,Sideways
STK001,2021-03-18,144.93800000000002,11.815490991423644,0.8247537554225477,1224113.25,54.24438523030076,0.0440973373541804,6.659999999999997,0.0191760340361427,-0.0153658701685506,4212.53,10064.89,11.83,Downtrend
STK001,2021-03-19,144.81599999999997,11.3338795327615,0.8268808382902422,1216189.75,56.757768625982806,0.3127861273348626,7.039999999999992,0.019130945276401,0.0002733547461217,4125.47,9694.98,12.77,Sideways
STK001,2021-03-22,144.359,10.710647137556805,0.857235160139915,1222371.7,38.79093198992445,0.1338637154337356,7.52000000000001,0.0206631488262867,-0.0399264154800028,4064.1,9854.74,11.8,Uptrend
STK001,2021-03-23,143.9155,9.578392129656322,1.0573152592792916,1218778.4,42.89575289575295,0.0529658533691663,5.0800000000000125,0.0206841883403316,-0.0250569476082004,4045.68,9865.8,12.41,Uptrend
STK001,2021-03-24,143.8375,9.881699193324836,1.157045513531271,1206954.25,35.34923339011927,-0.0083207581445943,3.2399999999999807,0.0172638345826851,-0.0211952744961779,3994.43,9732.65,12.93,Uptrend
STK001,2021-03-25,143.7425,10.189405230304487,0.8538505914159882,1206654.9,37.75971093044263,-0.0253657588904068,4.140000000000015,0.017248672693278,-0.0276033400041405,3961.86,9618.14,12.69,Uptrend
STK001,2021-03-26,143.79500000000002,10.18821197060032,1.0302067014012766,1212009.2,45.03390506581571,0.1975068329272593,6.189999999999998,0.0180879603281009,-0.0055141990625862,3982.7,9549.64,12.07,Uptrend
STK001,2021-03-29,143.993,10.461454865109602,1.1853446654334343,1216126.45,53.61187036313938,0.4992711888708181,5.170000000000016,0.0184250161568054,0.0396088712534543,4009.41,9593.71,11.74,Sideways
STK001,2021-03-30,144.186,11.908842535120924,0.9315898920173112,1224390.7,62.27524204702625,0.950950949393368,8.549999999999983,0.0183019884828532,0.0761117445838084,3985.13,9615.13,10.64,Downtrend
STK001,2021-03-31,144.587,14.254517141852205,1.0372954560852876,1241279.9,63.45058626465659,1.321416238845434,4.139999999999986,0.0180371476085243,0.0922725324953577,4085.47,9464.27,10.96,Downtrend
STK001,2021-04-01,144.7045,14.83404604635075,1.1938587402274252,1270628.55,57.68285187461586,1.3122209073501756,3.789999999999992,0.0182090566069087,0.0317613089509143,4170.56,9324.87,10.8,Downtrend
STK001,2021-04-02,144.91500000000002,15.676538285972754,1.1059803449934713,1273212.5,66.19621342512909,1.2744275153569635,2.0900000000000034,0.0180464284397535,0.028489444558311,4164.7,9438.78,10.53,Downtrend
STK001,2021-04-05,144.8785,15.617282060184436,1.009907430422793,1266463.6,58.73549175320709,0.9012503145057748,6.059999999999974,0.0193604994241148,0.0364062167340855,4170.3,9164.06,10.32,Downtrend
STK001,2021-04-06,144.79000000000002,15.698125935751932,0.9624974552561668,1262651.65,54.35274166195589,0.434925029025818,5.310000000000002,0.0196761113281769,0.0131690739167373,4095.3,9038.1,10.44,Downtrend
STK001,2021-04-07,144.626,16.123102222064745,0.7206749863236368,1243568.9,42.53547193090684,-0.0369732860516605,7.52000000000001,0.0199954513822659,-0.0016329428470003,4185.95,8892.1,10.08,Sideways
STK001,2021-04-08,144.3095,16.99946488321848,0.781577067306626,1215035.65,38.39046199701938,-0.4594629369843335,4.640000000000015,0.0201221889558335,-0.0165353771911147,4168.81,8790.55,10.13,Downtrend
STK001,2021-04-09,144.10449999999997,17.236858793081183,1.0272440279043746,1219586.55,50.114791734995066,-0.5444389524793987,6.379999999999996,0.0205765476427905,-0.022872192958137,4152.63,8881.6,10.61,Downtrend
STK001,2021-04-12,144.137,17.15199715239538,0.8319617371984407,1194350.6,50.87209302325581,-0.5142807524663132,5.379999999999996,0.0196847650605559,-0.033669574700109,4089.52,8746.91,11.14,Downtrend
STK001,2021-04-13,143.99,17.888713289610394,1.343022023185794,1221864.55,45.038604518158415,-0.7442193013605508,6.090000000000003,0.0208773653977252,-0.0901986754966888,4033.22,8361.23,11.36,Sideways
STK001,2021-04-14,143.901,18.287767093419237,1.2427222247471963,1228835.35,46.26782219737211,-0.7877505568612426,3.870000000000005,0.0209344907840148,-0.0961161239701843,4050.53,8256.95,11.32,Sideways
STK001,2021-04-15,143.37650000000002,19.87287291497444,0.8378315803467379,1229877.25,36.949817774039786,-0.9739348605292336,4.090000000000003,0.0193685397115196,-0.1006796375266525,4026.44,8138.56,10.66,Uptrend
STK001,2021-04-16,142.8845,20.56164840821731,0.8743697319579338,1233522.8,35.35498706524862,-0.9293121314932308,3.289999999999992,0.0195453922534553,-0.0930649661219609,3905.52,8014.24,10.54,Sideways
STK001,2021-04-19,142.70749999999998,20.56164840821731,0.8955585518322073,1236497.6,28.261562998405083,-0.7861938506457453,3.9099999999999966,0.0179126607447371,-0.0593672966310598,3877.96,7920.79,10.92,Sideways
STK001,2021-04-20,142.428,21.98621041519067,0.751951988347375,1217854.35,22.2293607452618,-0.7504242874295075,4.3700000000000045,0.0180691695794276,-0.0520614954577217,3856.19,7930.35,10.14,Uptrend
STK001,2021-04-21,142.215,22.56619735706215,0.7046683678507305,1189955.5,26.908592947620647,-0.6123485658432037,3.0999999999999943,0.0181734078936168,-0.028658796757218,3741.77,7857.07,10.22,Uptrend
STK001,2021-04-22,142.2615,22.536218428401355,0.9707411277595438,1196515.7,37.2058823529412,-0.1409376863739888,6.289999999999992,0.0202416778298414,0.0235243180834174,3676.35,7884.42,10.94,Uptrend
STK001,2021-04-23,141.9785,22.67747790673627,0.7826739090014884,1180273.15,38.66136919315406,-0.0255253120298339,6.409999999999997,0.020089697467774,-0.0167399631153354,3677.99,8070.34,10.82,Uptrend
STK001,2021-04-26,141.44599999999997,22.67747790673627,0.9031993353838644,1160609.8,39.12774512836376,-0.0964799991267502,5.109999999999985,0.0199086904137264,-0.0402736634222035,3647.84,8025.04,11.37,Uptrend
STK001,2021-04-27,140.8645,21.00062545434463,0.9302195780823156,1157410.6,48.11463046757165,0.0930268429069711,7.010000000000019,0.019509262972626,0.0144853690493522,3616.13,7810.42,11.0,Sideways
STK001,2021-04-28,140.32800000000003,17.745682232439492,0.8276234835814129,1140215.35,55.34609720176729,0.4062835112682752,3.8899999999999855,0.0199162248122454,0.0287181712962962,3703.05,7533.59,10.48,Sideways
STK001,2021-04-29,140.059,15.801942052531388,0.8935051749219849,1114142.4,55.46415981198589,0.7574205565105143,4.439999999999998,0.0201011521694174,0.072090094094984,3720.18,7382.77,10.35,Sideways
STK001,2021-04-30,139.7395,13.021882635333554,1.315621152864672,1117227.4,53.50695472033146,0.9181610913144174,3.609999999999985,0.0200753303026468,0.0558119094704461,3753.64,7371.86,10.87,Sideways
STK001,2021-05-03,139.525,11.780065230807736,0.9528710633565142,1105969.15,56.87323057565273,0.8309831446087064,4.710000000000008,0.0193098641277273,0.0318846909805634,3663.62,7462.35,10.28,Sideways
STK001,2021-05-04,139.454,11.481862309975838,0.7621840391925672,1086614.2,55.54838709677419,0.7397858867108975,6.679999999999978,0.018795010626339,0.0444526354589016,3663.14,7043.83,10.0,Sideways
STK001,2021-05-05,139.554,11.481862309975838,1.144639173074685,1105047.8,63.34147192186956,0.7136198321569449,3.1100000000000136,0.0184142621220054,0.0441467164506919,3723.26,7001.16,10.04,Sideways
STK001,2021-05-06,139.554,12.09906755867803,0.9772209380769156,1111893.9,61.51592823141706,0.6807341886392076,5.909999999999997,0.018055285325114,0.0069091934574168,3750.93,7177.09,10.46,Sideways
STK001,2021-05-07,139.82800000000003,12.253687565273935,0.7887438957990556,1092331.75,58.95825637236794,0.5927550947448261,6.509999999999991,0.0177111315248285,0.0259702784590967,3761.51,7364.48,10.05,Sideways
STK001,2021-05-10,139.82800000000003,12.745114399353668,1.2166688006945146,1110185.45,65.57917888563051,0.6349641836680764,5.3700000000000045,0.0179173168692696,0.0593812008525025,3638.16,7273.92,10.0,Downtrend
STK001,2021-05-11,140.13899999999998,12.556042956951956,1.0464908404940738,1084902.95,57.92891319207107,0.445597151898302,5.740000000000009,0.0170445765218344,0.0133457702518475,3612.48,7302.28,10.11,Sideways
STK001,2021-05-12,140.2645,12.436499592137864,0.844836489907503,1053029.8,47.77460187831767,0.2757091204436085,2.5400000000000205,0.0170400514486838,-0.0102665072779692,3558.58,7192.43,10.0,Sideways
STK001,2021-05-13,140.628,11.494427757555684,1.194170597972536,1065104.1,57.95254833040424,0.2520283612160602,5.049999999999983,0.0161241320343804,-0.0170006910850033,3540.47,7200.95,10.0,Downtrend
STK001,2021-05-14,140.8005,10.855060231595246,0.8594881411751767,1056582.35,58.70048954161104,0.0813382093126715,4.420000000000016,0.0164986249343372,-0.0289281997918835,3507.34,7252.97,10.6,Sideways
STK001,2021-05-17,140.87650000000002,10.53083912286013,1.0571586538763984,1057090.15,48.81539980256659,-0.0980654416252188,3.3899999999999864,0.016580501995569,-0.0201763668430335,3514.68,7409.7,11.23,Sideways
STK001,2021-05-18,141.076,9.408112065210616,1.0811249424629048,1069092.9,42.92790313703901,-0.1558778967142036,3.920000000000016,0.0163115973717957,-0.0143986448334275,3555.88,7446.38,10.72,Uptrend
STK001,2021-05-19,141.26,8.458293967585178,1.2993767895385264,1098537.4,36.4193746167996,-0.141751563832328,3.410000000000025,0.0162787585129743,-0.0164773524049922,3570.47,7129.55,10.29,Sideways
STK001,2021-05-20,141.0655,8.935798848038928,1.2843824886842157,1111865.05,32.853982300884965,-0.2712149458233273,3.719999999999999,0.0142165177758819,-0.0340988657050833,3616.07,6983.17,10.0,Sideways
STK001,2021-05-21,141.0475,9.024130224889916,0.9116520739487768,1116572.9,39.086929330831786,-0.3154322853264002,5.439999999999998,0.0133044924580103,-0.0278441850653916,3563.14,7075.74,10.45,Uptrend
STK001,2021-05-24,141.214,7.898742338264867,1.0569464351220186,1123535.65,43.31770222743263,-0.2502135159335623,2.6899999999999977,0.0126900942311837,-0.0329517863336802,3523.17,6988.97,10.0,Uptrend
STK001,2021-05-25,141.374,7.787421977305087,1.0862633958988774,1131139.1,49.87039917055466,0.0102989554906719,5.439999999999998,0.0125498112166724,0.0094880691071301,3471.05,6992.65,10.0,Uptrend
STK001,2021-05-26,141.2035,8.0712539950502,1.0839497334259105,1146069.75,41.207349081364896,-0.0633568186454767,5.269999999999982,0.0131393329418273,-0.0138543516873889,3487.98,6797.08,10.13,Uptrend
STK001,2021-05-27,140.9875,7.39156702992517,1.082432848206516,1159023.4,46.140939597315445,-0.0010327133635905,3.490000000000009,0.01274749536293,-0.0130764904386952,3484.49,6794.34,10.48,Uptrend
STK001,2021-05-28,140.87949999999998,6.8456483296042165,1.0248325495848656,1144159.6,45.40816326530614,0.1451706970621289,7.450000000000017,0.0130520917638552,0.0143591941705958,3472.21,6732.52,10.91,Sideways
STK001,2021-05-31,140.98,7.282983772572948,0.9453260683648588,1145616.35,55.65489494859186,0.3461637594028401,3.8400000000000034,0.0127976239539584,0.0350637194902441,3547.13,6613.07,10.14,Uptrend
STK001,2021-06-01,141.22899999999998,8.874307326563496,1.1830601481676382,1173630.1,61.92012908430816,0.6422865085432805,4.719999999999999,0.0135039921842803,0.0502721283299913,3548.53,6443.55,10.76,Uptrend
STK001,2021-06-02,141.393,9.74906289693547,0.8650472148053387,1160584.05,57.60598503740647,0.747474908125072,3.890000000000015,0.0135405091327837,0.0401368788764524,3547.02,6601.7,11.14,Uptrend
STK001,2021-06-03,141.4425,9.909976897311424,1.2865673902729309,1182311.95,58.01590623691924,0.6408940673031349,4.450000000000017,0.0139792285610652,0.0424791591156217,3533.42,6593.88,11.04,Uptrend
STK001,2021-06-04,141.46,9.938005730261978,0.9756807889116124,1197660.15,57.65391014975042,0.459951800066561,3.6599999999999966,0.0140909750351159,0.0311731520324027,3425.58,6296.84,11.46,Uptrend
STK001,2021-06-07,141.7185,11.982065721208189,1.082768221995017,1194808.8,66.11185086551265,0.7507413347271028,11.109999999999983,0.0174087672138322,0.0711621233859396,3377.13,6289.85,11.34,Sideways
STK001,2021-06-08,142.234,11.982065721208189,1.1211314098965852,1205624.95,67.81536515965853,1.031154447483999,8.289999999999992,0.016816902653295,0.0629164620887985,3406.91,6325.44,11.56,Downtrend
STK001,2021-06-09,142.71,16.396179272526467,1.01713625891725,1223359.2,70.14388489208639,1.0652902449944124,4.6200000000000045,0.0169632572930917,0.0826368876080692,3359.04,6244.03,11.27,Uptrend
STK001,2021-06-10,143.12949999999998,17.846765179393344,0.6810824632147323,1200650.5,70.19262161279795,1.0448695176489626,3.870000000000005,0.0168796371928988,0.0730160991594244,3375.2,6266.13,11.42,Downtrend
STK001,2021-06-11,143.5625,18.23642566548108,1.0745326214604274,1220835.9,64.67598475222363,0.8389713267728556,6.719999999999999,0.0167318858652412,0.0468342841045141,3470.45,6200.46,10.26,Downtrend
STK001,2021-06-14,143.95,17.878165453982888,1.0989363652105226,1232692.85,56.71395579016826,0.5250626164493544,3.9399999999999977,0.0169729503112786,0.0200333889816359,3456.73,6100.49,10.0,Downtrend
STK001,2021-06-15,143.95,17.584833058183904,1.039823534573446,1239336.25,65.15095042862467,0.3048563445827259,2.300000000000012,0.0169631824127325,0.0018409927723987,3420.99,6198.34,10.66,Sideways
STK001,2021-06-16,144.9705,18.90934149539487,1.2865619772740382,1248264.0,70.51403342794072,0.5479846789474505,7.639999999999986,0.0193178214433278,0.0513365318711445,3353.02,6349.99,10.61,Downtrend
STK001,2021-06-17,145.4405,17.80745899305856,1.3023386832384265,1258832.3,57.41560597675705,0.2698072135270251,9.050000000000011,0.0212180827786706,0.0246158125304221,3352.77,6417.14,11.24,Downtrend
STK001,2021-06-18,145.8055,16.475898697634875,1.1214890683058918,1279694.15,52.48893805309736,-0.0499219794142664,5.609999999999985,0.0215055234063036,0.0209721540295995,3330.85,6579.08,11.26,Sideways
STK001,2021-06-21,146.006,15.526061757065122,1.0451082535176812,1287602.5,45.41090087545891,-0.4017948342385027,4.3300000000000125,0.0218120945246013,-0.0395794267345298,3324.44,6579.11,11.22,Sideways
STK001,2021-06-22,146.12849999999997,15.22112258118858,1.082019929449079,1296297.75,48.78654164368451,-0.5144987694562373,2.710000000000008,0.0213735087345508,-0.0430249439091987,3368.88,6480.35,11.21,Uptrend
STK001,2021-06-23,146.2735,14.234347044717708,0.937636075700458,1294890.45,47.18591624433181,-0.7848365686710725,4.980000000000018,0.0211465657251092,-0.0570306781127305,3289.79,6563.29,10.79,Sideways
STK001,2021-06-24,146.28,14.189425269322044,0.7246733041245764,1278486.45,47.24893162393162,-1.0020842405892645,2.8899999999999864,0.0211100048193711,-0.067184491801102,3394.29,6716.6,10.59,Uptrend
STK001,2021-06-25,146.4615,13.62547629297842,0.942361618880384,1280177.35,44.83240223463689,-0.7703323325615049,6.030000000000001,0.0224948216258661,-0.0203175457481161,3512.91,6875.19,10.78,Uptrend
STK001,2021-06-28,146.379,13.976370434640955,1.0484611813894005,1293856.2,37.28767861957404,-0.8176575232618203,6.20999999999998,0.0230364074841733,-0.0308919803600652,3571.89,6932.13,10.51,Uptrend
STK001,2021-06-29,146.461,14.080723067557756,1.24826949461528,1305940.75,47.65532016186623,-0.4165270222033699,7.509999999999991,0.0246674375163226,0.0093241679711426,3576.74,6943.55,10.45,Downtrend
STK001,2021-06-30,146.364,14.251688874988249,1.1626432695569682,1333247.3,42.748423570341394,-0.426391755944918,7.740000000000009,0.0255490275173175,-0.0614772801356019,3540.1,7010.65,10.86,Downtrend
STK001,2021-07-01,146.602,14.169040230468056,1.032917482536473,1325655.75,49.9279983542481,-0.1212032906847171,6.879999999999996,0.0263066299077748,0.0082796063793688,3550.22,7014.9,11.68,Downtrend
STK001,2021-07-02,146.9875,13.998585642842327,1.068274890205197,1338735.95,53.76655629139074,0.1806609542112038,5.849999999999994,0.0262657241973201,0.0324264907941742,3594.32,7011.76,12.4,Downtrend
STK001,2021-07-05,146.8645,13.825258196884306,0.8995581400256069,1334053.85,49.93197278911565,0.1368210414159975,5.780000000000001,0.0246595185798879,0.0240568997977828,3590.77,7115.87,12.71,Downtrend
STK001,2021-07-06,146.03850000000003,13.825258196884306,1.2072133773019054,1347826.35,33.837761745556946,-0.6590579515209596,13.210000000000008,0.0301511698244966,-0.0689560060681285,3695.25,7151.36,12.59,Uptrend
STK001,2021-07-07,145.236,19.26335337260582,1.0899756853082736,1359712.9,37.274665632874594,-1.1785300436030148,5.350000000000023,0.0301430400251568,-0.0527875793930838,3687.18,7140.36,12.42,Uptrend
STK001,2021-07-08,144.692,19.1555608526333,1.211816949008632,1403888.6,44.749683715886505,-1.0908721393395553,10.319999999999991,0.0318575269451629,-0.0054088676962492,3725.78,7071.07,12.37,Uptrend
